iteration,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,k_factor,base_k_factor,max_k_factor,div_number,bonus_after_layoff,filter_num,challengers,MODEL_NAME,train_accuracy,test_accuracy,score2025,mae2025
109,243,0.01799513608582116,9,0.831229397759816,0.923338316590417,0.21070626288845587,0.00032428910852582473,41.9622250075915,,43,62,800,False,10000,False,best_final_xgb_model,0.7146064651062651,0.6754966887417219,0.665945165945166,0.33405483405483405
110,109,0.02226654114136109,9,0.9994973829323484,0.8581505698723877,0.011569464031654614,0.24919410762493396,27.543651172374034,,43,62,800,False,10000,False,best_final_xgb_model,0.7092240027066097,0.6571873782625633,0.6688311688311688,0.33116883116883117
111,51,0.024817211636294648,4,0.8765173233141419,0.9240175491422594,0.08653549875214667,0.0017733936458831632,0.015805554482424378,,43,62,800,False,10000,False,best_final_xgb_model,0.6669639836373144,0.6612777561355668,0.6587301587301587,0.3412698412698413
112,399,0.002273630163035212,8,0.902077656745563,0.9526222964232592,0.18279324453081405,0.13174823386241097,0.05204251721294371,,43,62,800,False,10000,False,best_final_xgb_model,0.6914875075610781,0.668679392286716,0.6666666666666666,0.3333333333333333
113,357,0.005045500746123346,7,0.9088803502827,0.8399176913657274,0.03673276657249326,0.0040885791793750376,0.36475584664364025,,43,62,800,False,10000,False,best_final_xgb_model,0.6848235064948379,0.6657576938059993,0.6623376623376623,0.33766233766233766
114,380,0.0024591987092273423,8,0.9392437003939799,0.826773693491761,0.59706030480654,0.04737153285849394,11.011644083420128,,43,62,800,False,10000,False,best_final_xgb_model,0.6897958765211863,0.6640046747175692,0.6645021645021645,0.3354978354978355
115,111,0.07018023301567751,4,0.8234328704288916,0.8828094992689697,0.011468516671564103,0.06554143265625673,0.8530974761878193,,43,62,800,False,10000,False,best_final_xgb_model,0.676754939050021,0.6612777561355668,0.6695526695526696,0.33044733044733043
116,150,0.010483456108943225,7,0.9259814226701414,0.8914788849598765,0.1451667215921783,0.20013733606106238,0.2072549593901009,,43,62,800,False,10000,False,best_final_xgb_model,0.6831728846922769,0.6661472536034281,0.6666666666666666,0.3333333333333333
117,119,0.004279733452228339,6,0.8085408907338539,0.8814523340014404,0.05173934886723271,0.102367757821496,16.58183829772286,,43,62,800,False,10000,False,best_final_xgb_model,0.6720696336849875,0.6456953642384106,0.6637806637806638,0.3362193362193362
118,325,0.013737913820172799,4,0.9879142507974634,0.9763358511489555,0.023223042918198284,0.0008450264770481796,1.3113785621278542,,43,62,800,False,10000,False,best_final_xgb_model,0.6719978675196588,0.6657576938059993,0.6666666666666666,0.3333333333333333
119,318,0.002416654147340155,8,0.9196315746438987,0.8435799465536816,0.011475490721635739,2.791533085286825,0.45330514949768785,,43,62,800,False,10000,False,best_final_xgb_model,0.6894678026225407,0.6723802103622906,0.6637806637806638,0.3362193362193362
120,230,0.015635584490662626,7,0.8785305627178348,0.8742490338150515,0.21055432863540063,0.00015527558186184518,0.047316421196758,,43,62,800,False,10000,False,best_final_xgb_model,0.6928715693209896,0.6854304635761589,0.665945165945166,0.33405483405483405
121,407,0.08305827715695902,3,0.8469543289761469,0.9450102496957263,0.3430088328657337,0.018384993099171854,0.323323029311193,,43,62,800,False,10000,False,best_final_xgb_model,0.6840648356042198,0.6737436696532918,0.6681096681096681,0.3318903318903319
122,151,0.022061008537816788,9,0.8431073478580092,0.8408625940686512,0.01288643132170022,1.71291352944843,0.34654791993899614,,43,62,800,False,10000,False,best_final_xgb_model,0.735541680763592,0.6603038566419945,0.6594516594516594,0.34054834054834054
123,69,0.0015279899638949714,6,0.8116868602671969,0.8641228041906299,0.34527315363052113,0.07931097992216093,11.397059042027186,,43,62,800,False,10000,False,best_final_xgb_model,0.6683172884692277,0.6737436696532918,0.6565656565656566,0.3434343434343434
124,304,0.023723719540092544,5,0.9618383078881776,0.9987636638240764,0.11743731419586022,0.00017817950773591003,12.824583624928904,,43,62,800,False,10000,False,best_final_xgb_model,0.6806713212151037,0.6788079470198676,0.6652236652236653,0.3347763347763348
125,398,0.019466705936197124,8,0.943099974338841,0.9982373796737871,0.02493918964548047,0.1641936260969697,12.72727354788376,,43,62,800,False,10000,False,best_final_xgb_model,0.7320764002091471,0.668679392286716,0.6731601731601732,0.3268398268398268
126,354,0.09093589375643153,8,0.9743270452095316,0.8877290113873884,0.3483424717603812,6.126903465217039,15.655964840845007,,43,62,800,False,10000,False,best_final_xgb_model,0.857339115635797,0.6651733541098559,0.6623376623376623,0.33766233766233766
127,228,0.002972080611307081,9,0.8040005521360394,0.8717140436912485,0.519132195795455,0.7194449601921465,25.947868821197755,,43,62,800,False,10000,False,best_final_xgb_model,0.696193317544777,0.6638098948188547,0.665945165945166,0.33405483405483405
128,131,0.017564805964943767,9,0.9552171290907567,0.8878883587755492,0.06612455157833184,1.4050624050908282,0.49000391110110175,,43,62,800,False,10000,False,best_final_xgb_model,0.7246639805616215,0.6667315932995714,0.6623376623376623,0.33766233766233766
129,436,0.004509558162966939,6,0.9097847493191243,0.9661478120687317,0.04749939227897064,0.1535307308033945,1.5067555174950218,,43,62,800,False,10000,False,best_final_xgb_model,0.6760475297060663,0.6714063108687184,0.6652236652236653,0.3347763347763348
130,168,0.0013535119784380948,4,0.993254872601671,0.8829047464913424,0.010899698657213453,6.574561713800364,1.1828249294297417,,43,62,800,False,10000,False,best_final_xgb_model,0.662432462912271,0.6569925983638488,0.6565656565656566,0.3434343434343434
131,312,0.001488864821615602,7,0.9940555380617987,0.9596509474845256,0.5845006952839403,0.02920401051624385,0.5879795748858636,,43,62,800,False,10000,False,best_final_xgb_model,0.6766114067193635,0.6714063108687184,0.6652236652236653,0.3347763347763348
132,166,0.006646115831341742,8,0.8811446314544475,0.9512671619682043,0.2969136707190646,0.0012897845915549996,0.43608710706460935,,43,62,800,False,10000,False,best_final_xgb_model,0.694860517331529,0.650175301908843,0.665945165945166,0.33405483405483405
133,304,0.0019345823956947639,7,0.8222131012209749,0.8579410449518731,0.4788301642679761,0.001519295558091487,3.452782408560799,,43,62,800,False,10000,False,best_final_xgb_model,0.6784055608525821,0.6725749902610051,0.6616161616161617,0.3383838383838384
134,86,0.004684118743173652,7,0.802489584794615,0.9133752061193533,0.15289357658579916,0.0008555906715366036,0.05002823895674061,,43,62,800,False,10000,False,best_final_xgb_model,0.6775648714873025,0.668679392286716,0.6601731601731602,0.3398268398268398
135,229,0.003900463924323701,3,0.8240706784409517,0.9718129362443753,0.15955927439640982,0.0014985031409712214,27.74731350129327,,43,62,800,False,10000,False,best_final_xgb_model,0.6611201673176883,0.6667315932995714,0.6587301587301587,0.3412698412698413
136,246,0.023357329186338243,8,0.8765634026169297,0.8695949896866662,0.014782273794655793,0.0006830830399456677,0.11795344801321475,,43,62,800,False,10000,False,best_final_xgb_model,0.7325685110571156,0.6815348656018699,0.6681096681096681,0.3318903318903319
137,413,0.002959229476943514,4,0.9154023969827514,0.9786600713473546,0.17381882441919785,0.01345229438680201,0.03970115904911438,,43,62,800,False,10000,False,best_final_xgb_model,0.6668101989973242,0.664394234514998,0.6587301587301587,0.3412698412698413
138,355,0.0017258440394817983,8,0.8213705868906425,0.9682827938606445,0.1079223341499892,1.3123397503546916,0.01573738350664062,,43,62,800,False,10000,False,best_final_xgb_model,0.6906160612678006,0.666926373198286,0.6673881673881674,0.33261183261183264
139,209,0.052418608403847655,9,0.9250484534273031,0.9662577123239372,0.6112192868625135,1.4039159622547885,0.09308724764090194,,43,62,800,False,10000,False,best_final_xgb_model,0.8508186469002142,0.6608881963381379,0.6724386724386724,0.32756132756132755
140,168,0.01468580820032326,9,0.8511025532521562,0.853221981755701,0.044385629805490295,0.7891588872414724,4.091030017945316,,43,62,800,False,10000,False,best_final_xgb_model,0.7204195244978931,0.6793922867160109,0.663059163059163,0.33694083694083693
141,428,0.0020790393110795154,4,0.8072355710902714,0.9368266407869709,0.07743841582800347,0.02818994143385045,0.41060384969794617,,43,62,800,False,10000,False,best_final_xgb_model,0.6658772388480505,0.656213478768991,0.6572871572871573,0.3427128427128427
142,60,0.09979559355362144,3,0.9770002481657745,0.8074553753990293,0.4482561998086855,0.4095630787552096,0.020536423352991363,,43,62,800,False,10000,False,best_final_xgb_model,0.6701627041491096,0.6716010907674328,0.663059163059163,0.33694083694083693
143,300,0.0023510470576847044,8,0.9308860350950391,0.9928979221255088,0.09441650792725215,0.0016732041431399927,47.8754270756145,,43,62,800,False,10000,False,best_final_xgb_model,0.6852746081054758,0.654460459680561,0.663059163059163,0.33694083694083693
144,432,0.004350557695129268,6,0.9876934759917894,0.8940783470819395,0.6648339379187613,0.4978905591123737,1.232561260215244,,43,62,800,False,10000,False,best_final_xgb_model,0.6760782866340643,0.6661472536034281,0.6681096681096681,0.3318903318903319
145,304,0.0037146424022824398,3,0.9690402775120385,0.9104916943633787,0.025693507583023172,1.4982815035088926,15.864467465542653,,43,62,800,False,10000,False,best_final_xgb_model,0.6628630599042434,0.6620568757304246,0.6594516594516594,0.34054834054834054
146,53,0.027207299147262328,6,0.9960961251059327,0.9693083186563055,0.07218936419580566,1.901884511073942,2.5845257843862277,,43,62,800,False,10000,False,best_final_xgb_model,0.6733101631142415,0.679002726918582,0.6616161616161617,0.3383838383838384
147,442,0.095486545398102,3,0.8925136139599981,0.8593910615923255,0.4424547169410147,0.10755233640274971,0.19645279992397183,,43,62,800,False,10000,False,best_final_xgb_model,0.6867714452680467,0.6766653681340086,0.6666666666666666,0.3333333333333333
148,346,0.0034672315030779095,9,0.8803758090663594,0.9409120782943665,0.34480273261690547,0.03813310993109834,1.2673812847136496,,43,62,800,False,10000,False,best_final_xgb_model,0.7150678190262356,0.6702376314764317,0.6666666666666666,0.3333333333333333
149,257,0.021970266791077837,3,0.9119686388622648,0.8812082709672814,0.06298079740647819,0.0005301379612947367,0.11321523751784647,,43,62,800,False,10000,False,best_final_xgb_model,0.6705933011410821,0.6616673159329958,0.6681096681096681,0.3318903318903319
150,80,0.05319146429593466,8,0.8875059585680323,0.8094791576384164,0.06716648878988736,0.002471443550318131,0.01996981386998391,,43,62,800,False,10000,False,best_final_xgb_model,0.7180512410420448,0.6587456174522789,0.6645021645021645,0.3354978354978355
151,199,0.00214134172847749,3,0.9008228268451365,0.9787254412320481,0.7565610262800309,0.012734785730091338,15.36533112060623,,43,62,800,False,10000,False,best_final_xgb_model,0.6591619762351469,0.6671211530970004,0.6558441558441559,0.34415584415584416
152,107,0.006950090830744179,6,0.9865298853782971,0.936259602255454,0.0175756947304515,1.952386871785602,0.769368847572807,,43,62,800,False,10000,False,best_final_xgb_model,0.6716800459303458,0.6587456174522789,0.6587301587301587,0.3412698412698413
153,277,0.004840758054262517,8,0.9327201896638383,0.888219012677151,0.6530462146342667,0.004091346959896406,0.36284627430199967,,43,62,800,False,10000,False,best_final_xgb_model,0.6944606772675546,0.6673159329957148,0.6645021645021645,0.3354978354978355
154,348,0.017758736773556917,5,0.8143043006284963,0.9825727469571907,0.01576338850460413,0.007210874910677334,0.268319725669768,,43,62,800,False,10000,False,best_final_xgb_model,0.681296712084397,0.6655629139072847,0.6724386724386724,0.32756132756132755
155,165,0.0017536448863448835,9,0.9551213508663725,0.9330559641210461,0.22455726163652487,0.0010407893904120827,0.04313988149604667,,43,62,800,False,10000,False,best_final_xgb_model,0.7026932816616943,0.6723802103622906,0.658008658008658,0.341991341991342
156,410,0.0013798352660561305,3,0.8320112489417164,0.9280140400617196,0.02643093375326115,0.13109374388545222,2.2705143816944187,,43,62,800,False,10000,False,best_final_xgb_model,0.6605152810670604,0.6610829762368523,0.6558441558441559,0.34415584415584416
157,186,0.001224864256408384,8,0.8280171459942555,0.8774403885697292,0.5039499276745852,0.031137627283771,0.2596406015481407,,43,62,800,False,10000,False,best_final_xgb_model,0.6867406883400486,0.660498636540709,0.6688311688311688,0.33116883116883117
158,351,0.001131607911700603,3,0.8122798225089997,0.9661237581714516,0.02327540754129337,0.03999772877897854,0.01114649066506523,,43,62,800,False,10000,False,best_final_xgb_model,0.6588646592644993,0.6719906505648617,0.6565656565656566,0.3434343434343434
159,430,0.0021459640021651034,4,0.9636092497720696,0.9274787559655032,0.7959714836684109,1.159603711573898,31.494800629143047,,43,62,800,False,10000,False,best_final_xgb_model,0.6655799218774029,0.6581612777561355,0.6536796536796536,0.3463203463203463
160,57,0.003522464968733131,4,0.8264617844587514,0.9084762559215578,0.013624085460127253,0.00014846518611977885,0.8325307059744299,,43,62,800,False,10000,False,best_final_xgb_model,0.6617455581869817,0.6645890144137125,0.6623376623376623,0.33766233766233766
161,420,0.014793416195263883,9,0.8243700394361515,0.9404373448845877,0.09105039889936083,0.003560649459825333,3.2412558342334896,,43,62,800,False,10000,False,best_final_xgb_model,0.7681235198228401,0.6630307752239969,0.6695526695526696,0.33044733044733043
162,239,0.003079475356943337,6,0.9332879188809656,0.9667823235208951,0.14873580408928952,0.0020561143399023085,1.7856674032942037,,43,62,800,False,10000,False,best_final_xgb_model,0.6713314674130347,0.668679392286716,0.6594516594516594,0.34054834054834054
163,430,0.011361456496287158,8,0.8319636199948977,0.9905213155272862,0.19971149000251304,2.327430377857157,0.041849741583431736,,43,62,800,False,10000,False,best_final_xgb_model,0.7231979003270487,0.6645890144137125,0.676046176046176,0.32395382395382394
164,369,0.004492682540793028,5,0.8906182054017721,0.9355619043565525,0.028041123546467716,0.0011408803120654153,0.032930826258701015,,43,62,800,False,10000,False,best_final_xgb_model,0.6702549749331037,0.6704324113751461,0.6637806637806638,0.3362193362193362
165,413,0.002416236603408522,5,0.9674286340220976,0.9722643203355754,0.19539778721627327,0.06676736526529549,21.201668511510352,,43,62,800,False,10000,False,best_final_xgb_model,0.6677226545279324,0.6819244253992988,0.6594516594516594,0.34054834054834054
166,202,0.0018072546412492613,6,0.9896035162501828,0.8344138148327662,0.04119812284008766,0.0008494089003793313,0.0514172929957652,,43,62,800,False,10000,False,best_final_xgb_model,0.6706650673064107,0.6655629139072847,0.6572871572871573,0.3427128427128427
167,359,0.0014140466600712702,4,0.8434441059027619,0.9783596956311291,0.7545217921064467,0.032247663812283583,0.16187025448766074,,43,62,800,False,10000,False,best_final_xgb_model,0.6634269369175406,0.6655629139072847,0.6565656565656566,0.3434343434343434
168,233,0.019283644626252133,3,0.9423711667554457,0.9381828328737221,0.032986036821439566,0.45564581311332,0.4359157200617945,,43,62,800,False,10000,False,best_final_xgb_model,0.6692297439998359,0.6603038566419945,0.665945165945166,0.33405483405483405
169,400,0.0620563880084118,6,0.8155670934442656,0.8185721594924248,0.05613694590094892,0.40560272297507083,7.149678420265174,,43,62,800,False,10000,False,best_final_xgb_model,0.74598878397359,0.6727697701597195,0.6637806637806638,0.3362193362193362
170,184,0.045822842100315536,4,0.9682334454596164,0.8876501021332078,0.5215097954060123,6.865575783601738,12.818513148410675,,43,62,800,False,10000,False,best_final_xgb_model,0.6749197756794718,0.664783794312427,0.6688311688311688,0.33116883116883117
171,171,0.0024128657246884626,3,0.9630647963937735,0.9214642107453533,0.15777500704072742,1.4602381389754215,0.12335933828960612,,43,62,800,False,10000,False,best_final_xgb_model,0.6597053486297788,0.664394234514998,0.6608946608946609,0.33910533910533913
172,247,0.005201140911903771,8,0.9514419262323339,0.9933932969223955,0.45640981285967597,0.03971600884992116,15.202010623582495,,43,62,800,False,10000,False,best_final_xgb_model,0.689713858046525,0.6696532917802883,0.665945165945166,0.33405483405483405
173,89,0.015573420853341449,7,0.8298860027173033,0.9599516799027056,0.5598554593996184,0.15231795827523642,30.97452928882104,,43,62,800,False,10000,False,best_final_xgb_model,0.680630311977773,0.6688741721854304,0.6652236652236653,0.3347763347763348
174,144,0.00413089169796209,5,0.8964668621962979,0.9601671028539823,0.09995113961591601,0.0005503495364912211,0.08135713223531305,,43,62,800,False,10000,False,best_final_xgb_model,0.6662668266026922,0.6684846123880016,0.6594516594516594,0.34054834054834054
175,130,0.05571321200593644,7,0.8677202898603866,0.9973025846541231,0.11778334376004068,0.013689193537956282,5.560890064845767,,43,62,800,False,10000,False,best_final_xgb_model,0.7088139103333025,0.6680950525905727,0.6796536796536796,0.3203463203463203
176,378,0.0032723929091320035,5,0.9160281289920374,0.9137228656103166,0.10729358797218715,0.14386463602273064,0.0694058140753223,,43,62,800,False,10000,False,best_final_xgb_model,0.6697321071571372,0.6636151149201402,0.6594516594516594,0.34054834054834054
177,110,0.00690239428927212,4,0.8066074125265142,0.8345344681316802,0.10329125009239519,2.903260269226149,4.983185999344276,,43,62,800,False,10000,False,best_final_xgb_model,0.6646162048001313,0.6614725360342812,0.6565656565656566,0.3434343434343434
178,218,0.004440342675312902,3,0.8659860160408926,0.953943667397183,0.71523378704821,0.0002427222009068198,0.06149337277333968,,43,62,800,False,10000,False,best_final_xgb_model,0.6618173243523103,0.6612777561355668,0.6616161616161617,0.3383838383838384
179,396,0.020162383015933136,3,0.9878813594042689,0.9689969225036867,0.31673186519650703,0.02623567017314735,0.015164561688256932,,43,62,800,False,10000,False,best_final_xgb_model,0.6713929812690308,0.6673159329957148,0.6738816738816739,0.32611832611832614
180,165,0.02245860063044897,9,0.8722642979677214,0.9667025221485258,0.3566132450931336,0.15238857473814896,0.015273135803000689,,43,62,800,False,10000,False,best_final_xgb_model,0.7466756886988795,0.6706271912738605,0.665945165945166,0.33405483405483405
181,266,0.007239651063779422,6,0.914064860535314,0.9110148449783314,0.015304015380082912,0.04711813696867488,0.045482666397819914,,43,62,800,False,10000,False,best_final_xgb_model,0.6758629881380781,0.6612777561355668,0.6652236652236653,0.3347763347763348
182,433,0.02361012281897483,6,0.9936177110243936,0.8063747979825833,0.014379267046223557,5.415204828979422,0.042812023853984166,,43,62,800,False,10000,False,best_final_xgb_model,0.7013399768297809,0.6712115309700039,0.6623376623376623,0.33766233766233766
183,204,0.002905122426824005,7,0.9828190866235456,0.8858807980298358,0.015277592753220087,0.0002790377425733729,0.08774731209274975,,43,62,800,False,10000,False,best_final_xgb_model,0.6794000348578517,0.6583560576548501,0.6572871572871573,0.3427128427128427
184,106,0.002642928062809563,4,0.9928747619926706,0.8306666674351375,0.06308440422865903,0.3876180512913555,8.114970743297937,,43,62,800,False,10000,False,best_final_xgb_model,0.6633039092055486,0.6593299571484222,0.6587301587301587,0.3412698412698413
185,149,0.022290338303275644,5,0.8919894600089437,0.9692969681758746,0.17356657009550328,0.0008604702200082885,15.664544343065533,,43,62,800,False,10000,False,best_final_xgb_model,0.6740995909328577,0.6684846123880016,0.663059163059163,0.33694083694083693
186,258,0.002514917450917052,9,0.8295785011078896,0.8996199284666441,0.4370659736115772,0.00014133110365056165,0.04313293239349125,,43,62,800,False,10000,False,best_final_xgb_model,0.7084345748879936,0.6581612777561355,0.6652236652236653,0.3347763347763348
187,341,0.013035845929156159,8,0.8800354401220125,0.8656167170724935,0.07336293676705899,5.232786796574828,0.013802413327495607,,43,62,800,False,10000,False,best_final_xgb_model,0.7103415044238715,0.6717958706661472,0.6688311688311688,0.33116883116883117
188,280,0.02354505551975623,8,0.9160556190838341,0.806538582578563,0.015632211079085696,0.016323989522198587,0.05410208229723523,,43,62,800,False,10000,False,best_final_xgb_model,0.7419596264058479,0.6612777561355668,0.6688311688311688,0.33116883116883117
189,312,0.0012507836513152622,9,0.9815103275654968,0.884532950026656,0.060418480996754634,0.6147819995220294,0.5195988090417579,,43,62,800,False,10000,False,best_final_xgb_model,0.7054409005628518,0.6634203350214258,0.6565656565656566,0.3434343434343434
190,198,0.007806871843313689,6,0.8654295839684817,0.8132423929041659,0.6999820787785485,0.5585235663469758,14.966139557894298,,43,62,800,False,10000,False,best_final_xgb_model,0.6748377572048104,0.6634203350214258,0.6645021645021645,0.3354978354978355
191,169,0.0021496545082020113,6,0.9796007242892261,0.8588776578490702,0.03794073446266523,0.08738030385290045,0.0591701363731416,,43,62,800,False,10000,False,best_final_xgb_model,0.6699166487251254,0.6677054927931437,0.6551226551226551,0.3448773448773449
192,255,0.056614213847103294,5,0.8780954180231372,0.949039676900592,0.6882955222123287,0.0006144673342041721,0.025271344934040922,,43,62,800,False,10000,False,best_final_xgb_model,0.6977004070166805,0.6704324113751461,0.670995670995671,0.329004329004329
193,78,0.03893245966406205,3,0.9411994331269893,0.9174691252423969,0.10574550149456818,0.057502650804305715,0.2785041875533929,,43,62,800,False,10000,False,best_final_xgb_model,0.6667589374506607,0.6706271912738605,0.6616161616161617,0.3383838383838384
194,354,0.07707131325118671,8,0.8024923165877954,0.9214166911368712,0.06633422260391526,0.28254776121048547,0.01827516145560681,,43,62,800,False,10000,False,best_final_xgb_model,0.9127015860322538,0.6698480716790027,0.6608946608946609,0.33910533910533913
195,284,0.002156823186690899,3,0.8175822429716623,0.8821391091419534,0.38500716538387375,0.19340040766952477,0.5363179032360619,,43,62,800,False,10000,False,best_final_xgb_model,0.6610073919150289,0.6653681340085703,0.6608946608946609,0.33910533910533913
196,239,0.011261413000950017,5,0.9712051019179785,0.8665598374260299,0.01598126008022803,0.0008964214827529782,12.369062105682579,,43,62,800,False,10000,False,best_final_xgb_model,0.672848809194271,0.6630307752239969,0.6652236652236653,0.3347763347763348
197,198,0.020345229131695872,5,0.9932833264918888,0.8882352933385346,0.661565495831079,0.0966526875716892,0.2626993255355003,,43,62,800,False,10000,False,best_final_xgb_model,0.6765601451727001,0.6657576938059993,0.665945165945166,0.33405483405483405
198,441,0.0029942369783274754,9,0.8744106784464679,0.8367054178647527,0.021676548956913375,0.00013094959759597696,39.20537149880785,,43,62,800,False,10000,False,best_final_xgb_model,0.6988281610432749,0.6677054927931437,0.6637806637806638,0.3362193362193362
199,273,0.09936379847197596,9,0.901243932311933,0.8806335155644545,0.3512109863148148,0.4154614402125138,0.5634568710103862,,43,62,800,False,10000,False,best_final_xgb_model,0.9667517608341278,0.6492014024152707,0.6544011544011544,0.34559884559884557
200,361,0.0022451618983725693,7,0.8161183276016919,0.8109847138420795,0.5543387166163527,0.00015692365326380902,14.685834214456353,,43,62,800,False,10000,False,best_final_xgb_model,0.6790822132685388,0.664783794312427,0.6637806637806638,0.3362193362193362
201,272,0.0024089371430227255,5,0.890340060184382,0.8203266346991138,0.19253129908533448,0.000628720183509042,17.852057646138245,,43,62,800,False,10000,False,best_final_xgb_model,0.666974235946647,0.6729645500584339,0.658008658008658,0.341991341991342
202,134,0.041494387933112525,3,0.8143096072222468,0.940339762389135,0.0558292389132675,0.14447152683569467,0.0290868138160686,,43,62,800,False,10000,False,best_final_xgb_model,0.6703677503357631,0.6573821581612778,0.665945165945166,0.33405483405483405
203,419,0.0010667183423338279,4,0.8382500589167918,0.866008584332816,0.30965747179570285,0.02610109535063858,0.21666676491731685,,43,62,800,False,10000,False,best_final_xgb_model,0.6639395523841746,0.6657576938059993,0.658008658008658,0.341991341991342
204,172,0.09107418668372233,9,0.8274974852965187,0.9764886235914916,0.07835334756072843,0.010192359870524203,0.6743385150252118,,43,62,800,False,10000,False,best_final_xgb_model,0.8930376567321789,0.6558239189715621,0.6587301587301587,0.3412698412698413
205,114,0.0013329758130222488,6,0.9033715509942322,0.9426392940438787,0.6926507193686731,0.6514213247656929,0.014732016432514506,,43,62,800,False,10000,False,best_final_xgb_model,0.6694860517331529,0.6628359953252825,0.6587301587301587,0.3412698412698413
206,422,0.02268585374932861,8,0.9247408496362994,0.9164867161984652,0.06929415015331461,7.563238735370275,35.32000728582759,,43,62,800,False,10000,False,best_final_xgb_model,0.7218958570417987,0.6628359953252825,0.670995670995671,0.329004329004329
207,108,0.002276949104862811,3,0.8144796023332419,0.8515992416613413,0.3256738940755391,0.0018471145107084976,1.9369447111987772,,43,62,800,False,10000,False,best_final_xgb_model,0.6567834404699658,0.6616673159329958,0.6623376623376623,0.33766233766233766
208,82,0.07531139726029994,9,0.804155466317557,0.8793048226684302,0.5554846971472895,0.017110753225263776,0.4934516973894125,,43,62,800,False,10000,False,best_final_xgb_model,0.7784783522488441,0.6589403973509934,0.6681096681096681,0.3318903318903319
209,355,0.0011997042192885647,4,0.9709823761910777,0.835734198335456,0.2916077834837883,0.24452960879135582,0.04467920374608489,,43,62,800,False,10000,False,best_final_xgb_model,0.6641958601174914,0.6564082586677055,0.658008658008658,0.341991341991342
210,214,0.0010230779992068519,4,0.8653089424119265,0.8526878283750438,0.6227543332596575,0.4248202597710566,0.011073137229438023,,43,62,800,False,10000,False,best_final_xgb_model,0.6621351459416234,0.662641215426568,0.6608946608946609,0.33910533910533913
211,286,0.0010779315387219712,5,0.8504287507394215,0.9001152473983899,0.21750560035817393,0.008781476291842885,1.1288262927774124,,43,62,800,False,10000,False,best_final_xgb_model,0.6659797619413773,0.6589403973509934,0.6572871572871573,0.3427128427128427
212,296,0.01059498727128791,3,0.9577596237034145,0.9644190887538302,0.634475587080187,0.0011269792710604497,0.819737827728313,,43,62,800,False,10000,False,best_final_xgb_model,0.6671280205866371,0.6712115309700039,0.663059163059163,0.33694083694083693
213,239,0.07450647290773604,7,0.8924868464409955,0.814402884217248,0.04629326844305524,2.268378296841838,4.065222986687279,,43,62,800,False,10000,False,best_final_xgb_model,0.7661038148843027,0.6659524737047137,0.6652236652236653,0.3347763347763348
214,144,0.0074746684731137065,3,0.9689361590166249,0.8953254602940163,0.5603951833867938,0.04183002123920081,1.3236867733380018,,43,62,800,False,10000,False,best_final_xgb_model,0.6624222106029383,0.6567978184651344,0.658008658008658,0.341991341991342
215,431,0.03245362167375074,3,0.9894577710612475,0.9282011501615888,0.7377760651198124,1.1785128113095595,0.049098707957428864,,43,62,800,False,10000,False,best_final_xgb_model,0.6743866555941725,0.6793922867160109,0.6695526695526696,0.33044733044733043
216,350,0.07406975313714947,8,0.8922640093902657,0.9163431822741508,0.5212378999941105,0.0978140245804275,20.850272703913713,,43,62,800,False,10000,False,best_final_xgb_model,0.8388439495996474,0.6530970003895598,0.6601731601731602,0.3398268398268398
217,414,0.07092786995854948,5,0.8296763357612653,0.9599302580923529,0.5084633297490991,0.0007196086742038987,11.585462456791603,,43,62,800,False,10000,False,best_final_xgb_model,0.7195788351326137,0.6569925983638488,0.6681096681096681,0.3318903318903319
