iteration,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,k_factor,base_k_factor,max_k_factor,div_number,bonus_after_layoff,filter_num,challengers,MODEL_NAME,train_accuracy,test_accuracy,score2025,mae2025
218,126,0.008263949607887039,8,0.9745923384421895,0.862944255254811,0.011876611728918622,0.0009683158743695966,0.7721196873100631,,43,62,800,False,10000,False,best_final_xgb_model,0.6931586339823045,0.6663420335021426,0.6623376623376623,0.33766233766233766
219,404,0.039369370306457166,6,0.9424889023769845,0.8395906788906534,0.5725679351764711,2.5189007378853554,12.668491812015557,,43,62,800,False,10000,False,best_final_xgb_model,0.7131711417996904,0.6846513439813011,0.6601731601731602,0.3398268398268398
220,423,0.00849901731996647,6,0.9451145839009466,0.9297446269395062,0.6993664373175112,0.03026211076866567,0.1309486098442969,,43,62,800,False,10000,False,best_final_xgb_model,0.682567998441649,0.6714063108687184,0.6652236652236653,0.3347763347763348
221,212,0.003982979091135202,3,0.8862103376062916,0.8575910172444985,0.012446554168041569,0.00046904140487531536,0.18116015008201006,,43,62,800,False,10000,False,best_final_xgb_model,0.6617558104963143,0.654070899883132,0.6623376623376623,0.33766233766233766
222,438,0.003764753889840707,5,0.8167505049234898,0.9100801539065595,0.4992254925248246,2.578378071885516,0.7303560858905792,,43,62,800,False,10000,False,best_final_xgb_model,0.6707060765437415,0.6657576938059993,0.6637806637806638,0.3362193362193362
223,248,0.035228516953731234,3,0.8509600981750551,0.9151949713950732,0.032418788107778485,0.00014927944494654515,13.816710172156009,,43,62,800,False,10000,False,best_final_xgb_model,0.67250023067696,0.6696532917802883,0.6688311688311688,0.33116883116883117
224,233,0.006793903643764685,7,0.8950607226287571,0.9417994712799208,0.5657813627579947,0.06977627798276048,0.7361441216945148,,43,62,800,False,10000,False,best_final_xgb_model,0.6832549031669384,0.6548500194779898,0.6673881673881674,0.33261183261183264
225,429,0.008226874246806194,7,0.9114777244758575,0.9245982582912136,0.028340612583123953,0.007996428475489571,24.543687799060066,,43,62,800,False,10000,False,best_final_xgb_model,0.6871200237853576,0.6776392676275809,0.6673881673881674,0.33261183261183264
226,297,0.07621458379146098,4,0.8471211251458187,0.8476768710320166,0.06852015395772829,0.013591107027271331,0.3922414246874495,,43,62,800,False,10000,False,best_final_xgb_model,0.6912004428997631,0.6673159329957148,0.6688311688311688,0.33116883116883117
227,216,0.059434108816993465,8,0.9822152704190321,0.9439288686877723,0.013282484662189441,3.3649537369088227,37.08313010408276,,43,62,800,False,10000,False,best_final_xgb_model,0.742749054224464,0.6764705882352942,0.6572871572871573,0.3427128427128427
228,197,0.006595092314520926,8,0.9076983578002513,0.9168929977435353,0.08118878815289417,0.0004921153451758917,0.17751538100005157,,43,62,800,False,10000,False,best_final_xgb_model,0.6960292805954541,0.6612777561355668,0.6637806637806638,0.3362193362193362
229,249,0.03019198742031579,9,0.9232190314049222,0.8543538171519305,0.5844566578416133,0.00808117838069543,2.8712132722832258,,43,62,800,False,10000,False,best_final_xgb_model,0.7885973815601964,0.6661472536034281,0.6652236652236653,0.3347763347763348
230,213,0.004468666257063996,9,0.8790028911700208,0.9229468162260758,0.011582638521340772,0.0055849509199879565,19.26329393293378,,43,62,800,False,10000,False,best_final_xgb_model,0.6999046535232061,0.666926373198286,0.6666666666666666,0.3333333333333333
231,129,0.014200157639197934,4,0.8807471214986055,0.8025462099120163,0.09484798378155043,0.12640443315419977,0.014587009030854138,,43,62,800,False,10000,False,best_final_xgb_model,0.6681224945919069,0.6587456174522789,0.658008658008658,0.341991341991342
232,356,0.003954690303390159,5,0.9727801357784417,0.8253325350247424,0.11151780598049928,0.04986947969148186,0.02148627020705027,,43,62,800,False,10000,False,best_final_xgb_model,0.6700089195091194,0.670821971172575,0.6601731601731602,0.3398268398268398
233,64,0.007949361571188336,9,0.979211944035317,0.8846266694959513,0.22614310010908031,0.2055925857551683,1.068649810979661,,43,62,800,False,10000,False,best_final_xgb_model,0.706066291432145,0.6527074405921309,0.6616161616161617,0.3383838383838384
234,259,0.03850550134424093,7,0.9561585173437055,0.9313385206941193,0.01648292182315879,0.0007309552505072307,0.19600369201563436,,43,62,800,False,10000,False,best_final_xgb_model,0.7325992679851137,0.6628359953252825,0.6601731601731602,0.3398268398268398
235,406,0.022299176938147904,4,0.9927229792605012,0.8212789589475519,0.23802423046968926,0.05132933416926455,0.39894757074937703,,43,62,800,False,10000,False,best_final_xgb_model,0.6777596653646234,0.6616673159329958,0.665945165945166,0.33405483405483405
236,256,0.002743240295540861,3,0.8597116294667334,0.9149942438285729,0.28066259495692625,0.000981563010196187,0.03316269816450768,,43,62,800,False,10000,False,best_final_xgb_model,0.6621351459416234,0.6499805220101286,0.6558441558441559,0.34415584415584416
237,78,0.019253614592394896,4,0.9590981849239008,0.8680948943110903,0.046411928248372404,0.00026159108552538575,1.0398318052455076,,43,62,800,False,10000,False,best_final_xgb_model,0.6671177682773045,0.6743280093494352,0.6565656565656566,0.3434343434343434
238,193,0.05289991656655477,6,0.9538184254413373,0.9455542560112027,0.25071747252316423,0.03823055246741199,6.173319795516305,,43,62,800,False,10000,False,best_final_xgb_model,0.702703533971027,0.6640046747175692,0.6652236652236653,0.3347763347763348
239,199,0.002103888598445771,4,0.832633894375747,0.807488462100043,0.3024537971350791,0.33011509430203806,0.08727555916171138,,43,62,800,False,10000,False,best_final_xgb_model,0.6628630599042434,0.6585508375535645,0.6616161616161617,0.3383838383838384
240,291,0.00953802906325369,9,0.9675467562675784,0.9161159562582911,0.20270939655661482,0.5238708696023753,0.1704208032356262,,43,62,800,False,10000,False,best_final_xgb_model,0.7331631449984108,0.6585508375535645,0.6695526695526696,0.33044733044733043
241,71,0.0018867119255079445,7,0.8919858583377058,0.9866661033514459,0.37953077625445386,0.45791822521553155,4.192093260274624,,43,62,800,False,10000,False,best_final_xgb_model,0.6750530557007967,0.6653681340085703,0.6594516594516594,0.34054834054834054
242,290,0.0016312297598826601,5,0.9524981643504629,0.8401044400096169,0.3126681343934668,0.0017568239676146438,2.208923325609573,,43,62,800,False,10000,False,best_final_xgb_model,0.6672510482986292,0.6552395792754188,0.6572871572871573,0.3427128427128427
243,205,0.012821658589050933,4,0.8498240963642163,0.8896401724743271,0.06990287153574379,0.014682699902649771,0.5087433769865387,,43,62,800,False,10000,False,best_final_xgb_model,0.6696295840638103,0.666536813400857,0.6608946608946609,0.33910533910533913
244,187,0.008377082058123196,5,0.8259538280228492,0.8710164790438247,0.35868734604125274,2.5654393189866025,0.9375928613726932,,43,62,800,False,10000,False,best_final_xgb_model,0.6703369934077651,0.6727697701597195,0.6637806637806638,0.3362193362193362
245,400,0.0016711701810084101,6,0.9610598233669987,0.8119002352726266,0.5818488010689024,0.008912460936312998,0.050885998224402484,,43,62,800,False,10000,False,best_final_xgb_model,0.6713929812690308,0.6696532917802883,0.6558441558441559,0.34415584415584416
246,248,0.0025243897496044776,4,0.9355871902341523,0.8493660968060448,0.12402823878058684,0.4611952221839899,0.5432315484290615,,43,62,800,False,10000,False,best_final_xgb_model,0.6650980633387671,0.6447214647448384,0.6565656565656566,0.3434343434343434
247,263,0.0016391902951459507,8,0.8062701268794391,0.9643413987493366,0.699991942144637,0.0001279297613669452,16.706345651107185,,43,62,800,False,10000,False,best_final_xgb_model,0.6856436912414522,0.6700428515777171,0.6645021645021645,0.3354978354978355
248,266,0.06229112045556419,8,0.849770359657594,0.8489173260289843,0.14401310811733203,0.11786169885129334,2.890017841830324,,43,62,800,False,10000,False,best_final_xgb_model,0.8240191103045961,0.6680950525905727,0.6652236652236653,0.3347763347763348
249,89,0.008421932240572649,9,0.872553906827303,0.9467000202207039,0.060139252417670375,0.0002989644702768938,10.01831953218824,,43,62,800,False,10000,False,best_final_xgb_model,0.7012989675924503,0.668679392286716,0.6623376623376623,0.33766233766233766
250,148,0.001963006658210875,4,0.9322229765415878,0.8806192121769671,0.2547011852667266,0.09230538730237613,0.7655988020298922,,43,62,800,False,10000,False,best_final_xgb_model,0.6626375090989245,0.6610829762368523,0.658008658008658,0.341991341991342
251,253,0.013469797426913052,9,0.972442297082526,0.8025595592167527,0.21723323867371427,0.0008302835042328458,0.07611019798240772,,43,62,800,False,10000,False,best_final_xgb_model,0.7433744450937574,0.6751071289442929,0.6673881673881674,0.33261183261183264
252,285,0.00802016317805577,9,0.9558005747260541,0.829381247487111,0.05070978267604753,0.016425948763491224,28.18776152085653,,43,62,800,False,10000,False,best_final_xgb_model,0.7075221193573853,0.6725749902610051,0.6637806637806638,0.3362193362193362
253,416,0.0072028280941853675,8,0.853958048113148,0.8086874955824009,0.08612055282926757,0.5030988685184155,0.5905630721901128,,43,62,800,False,10000,False,best_final_xgb_model,0.7057792267708302,0.6753019088430074,0.6666666666666666,0.3333333333333333
254,286,0.02605557210763195,8,0.913938218195386,0.8414564950878937,0.014142946995396954,0.035765670247699805,9.88751595642063,,43,62,800,False,10000,False,best_final_xgb_model,0.7331323880704128,0.6727697701597195,0.6688311688311688,0.33116883116883117
255,87,0.07192318865857436,9,0.919219669785727,0.84381508448927,0.1491502186509794,3.8553272452498257,0.1565424098311193,,43,62,800,False,10000,False,best_final_xgb_model,0.7654374147776787,0.6515387611998442,0.6652236652236653,0.3347763347763348
256,422,0.012560838490868247,7,0.9523593104293164,0.9192894720480026,0.0334002777396881,0.002410995429516418,0.0810264809702487,,43,62,800,False,10000,False,best_final_xgb_model,0.7036672510482986,0.6723802103622906,0.6695526695526696,0.33044733044733043
257,57,0.0010079998435221652,7,0.8499828143146928,0.8390416003138444,0.010294625849675068,0.0001162656170686571,0.09209930004538813,,43,62,800,False,10000,False,best_final_xgb_model,0.671546765909021,0.6552395792754188,0.6601731601731602,0.3398268398268398
258,318,0.002309845200246996,6,0.8410905351355649,0.8932198422666009,0.42129758832606706,1.671356572659316,0.09372204546795171,,43,62,800,False,10000,False,best_final_xgb_model,0.6716185320743497,0.6680950525905727,0.6594516594516594,0.34054834054834054
259,58,0.005968808355439609,3,0.9928274249248189,0.9637837810338474,0.05079109213106363,0.016715407749240654,27.227217958423754,,43,62,800,False,10000,False,best_final_xgb_model,0.6566604127579737,0.650175301908843,0.6616161616161617,0.3383838383838384
260,50,0.0024366745045142596,9,0.9359039030064181,0.9162593405428349,0.05100002280393381,0.6859265878493997,28.596102041109965,,43,62,800,False,10000,False,best_final_xgb_model,0.692000123027712,0.6675107128944293,0.6601731601731602,0.3398268398268398
261,272,0.03382575028328171,7,0.8660771078271597,0.8102113018737928,0.31968286882434355,0.21483063205731295,0.12296698695472384,,43,62,800,False,10000,False,best_final_xgb_model,0.7273910948441137,0.6733541098558629,0.6717171717171717,0.3282828282828283
262,265,0.03613908204688592,4,0.850800096757912,0.9065651668325035,0.15841106705186705,0.0064746210401681785,0.7272116183107565,,43,62,800,False,10000,False,best_final_xgb_model,0.6777699176739561,0.6714063108687184,0.6688311688311688,0.33116883116883117
263,401,0.011381083254784322,5,0.9255926792689506,0.8002277707196752,0.5211367100037259,0.13579256605564347,10.41045251724712,,43,62,800,False,10000,False,best_final_xgb_model,0.6770522560206687,0.6682898324892871,0.6695526695526696,0.33044733044733043
264,71,0.02850797321923623,5,0.8537814173051888,0.8365400445804798,0.08241980462818663,0.0027358692041246063,0.03878880910704872,,43,62,800,False,10000,False,best_final_xgb_model,0.6720696336849875,0.6622516556291391,0.6637806637806638,0.3362193362193362
265,354,0.006543304398964348,7,0.8024392279438388,0.9582897905506869,0.014269154349392217,0.03523680891368644,0.045450852993580454,,43,62,800,False,10000,False,best_final_xgb_model,0.686761192958714,0.6663420335021426,0.6717171717171717,0.3282828282828283
266,132,0.001955500570044481,7,0.8455043139071743,0.9499368083556753,0.07947443936581564,0.5553155685543519,31.07151971950026,,43,62,800,False,10000,False,best_final_xgb_model,0.6759245019940742,0.6661472536034281,0.6594516594516594,0.34054834054834054
267,334,0.0033730477605648387,6,0.8865222873671217,0.8327963113259003,0.3832411308420694,0.001081011400360534,38.953842075295476,,43,62,800,False,10000,False,best_final_xgb_model,0.67322814463958,0.6719906505648617,0.663059163059163,0.33694083694083693
268,117,0.05573394579577695,7,0.8422267308187039,0.9393783274616228,0.2923773729188393,3.5184636411924495,12.005876260294983,,43,62,800,False,10000,False,best_final_xgb_model,0.6995663273152277,0.6640046747175692,0.663059163059163,0.33694083694083693
269,60,0.06916398009432759,5,0.8784556600598632,0.9059113458150283,0.06737180326098836,0.00168377635688715,10.677165600449122,,43,62,800,False,10000,False,best_final_xgb_model,0.6752170926501194,0.6788079470198676,0.6666666666666666,0.3333333333333333
270,169,0.027043720849273836,7,0.834055869136551,0.8941782920306306,0.5135704234231987,0.00010001854257638188,0.10381568255993741,,43,62,800,False,10000,False,best_final_xgb_model,0.6992690103445801,0.6628359953252825,0.670995670995671,0.329004329004329
271,223,0.017088829527294378,6,0.805449254419583,0.8284506007046145,0.06381972009700401,0.0005720984958567747,0.0414921140126882,,43,62,800,False,10000,False,best_final_xgb_model,0.6823321953269974,0.6745227892481496,0.6616161616161617,0.3383838383838384
272,381,0.019759706890086,4,0.8522859538507817,0.9053631048998387,0.011220665296517164,0.05981810647970901,0.8407090211968867,,43,62,800,False,10000,False,best_final_xgb_model,0.6761808097273911,0.6684846123880016,0.6681096681096681,0.3318903318903319
273,275,0.03695686928097319,7,0.9448765433395964,0.908515777072079,0.03555029820513,0.0001048185106603143,18.9695110901266,,43,62,800,False,10000,False,best_final_xgb_model,0.7165133946421431,0.6671211530970004,0.6623376623376623,0.33766233766233766
274,434,0.0018683356722319704,3,0.9711382763703317,0.8330211783466746,0.42597511617177775,0.005648597005068293,34.18143925869158,,43,62,800,False,10000,False,best_final_xgb_model,0.6621146413229579,0.664783794312427,0.6572871572871573,0.3427128427128427
275,360,0.004516249349429903,6,0.8034813622885647,0.8693264565268874,0.34095767443707803,0.06157554522549696,1.7872516371712754,,43,62,800,False,10000,False,best_final_xgb_model,0.6755246619300997,0.6653681340085703,0.6637806637806638,0.3362193362193362
276,181,0.0036424993030771177,3,0.9514099115086432,0.9005955159962523,0.016657902771566115,0.0005729125423520178,0.014411871940888563,,43,62,800,False,10000,False,best_final_xgb_model,0.6607613364910446,0.660498636540709,0.6608946608946609,0.33910533910533913
277,54,0.09606573973362807,5,0.8947242989900338,0.9713673538218742,0.2819490467008281,0.14420268082594187,7.068790115446991,,43,62,800,False,10000,False,best_final_xgb_model,0.6770214990926706,0.6717958706661472,0.663059163059163,0.33694083694083693
278,426,0.009430639978873532,4,0.968260140837731,0.8628067800594191,0.06371906700788958,0.0005743620203783344,0.12157532865020201,,43,62,800,False,10000,False,best_final_xgb_model,0.6716287843836825,0.660498636540709,0.663059163059163,0.33694083694083693
279,124,0.007766848814112213,9,0.8377388872871906,0.9628962130267457,0.016124166297374478,0.46620452750650215,2.7574510767879596,,43,62,800,False,10000,False,best_final_xgb_model,0.7085678549093183,0.6733541098558629,0.6695526695526696,0.33044733044733043
280,93,0.005215694516015279,7,0.9735549972326031,0.8641024513814547,0.20380133931498198,0.5469312251270392,0.023557918843093648,,43,62,800,False,10000,False,best_final_xgb_model,0.6775648714873025,0.6679002726918583,0.665945165945166,0.33405483405483405
281,440,0.007796260395703376,4,0.9667380163346931,0.9235159912407279,0.1934313826055381,3.8230448708521583,0.04159994207424085,,43,62,800,False,10000,False,best_final_xgb_model,0.6701627041491096,0.6712115309700039,0.6637806637806638,0.3362193362193362
282,272,0.0211715710779899,6,0.8091499051005104,0.9423726143247889,0.20130453612970808,0.20858752322501073,0.20880804330757563,,43,62,800,False,10000,False,best_final_xgb_model,0.6898881473051804,0.664394234514998,0.6702741702741702,0.3297258297258297
283,389,0.01725867966188578,6,0.9570178645500587,0.8643779797684201,0.39352365383301113,0.6956474014758864,0.10899767187636637,,43,62,800,False,10000,False,best_final_xgb_model,0.6926050092783399,0.6793922867160109,0.6746031746031746,0.3253968253968254
284,134,0.001829928238236283,8,0.9296313410087231,0.9200160624195552,0.016920967464775536,0.1701592160874442,0.12312453270403881,,43,62,800,False,10000,False,best_final_xgb_model,0.6875711253959954,0.6608881963381379,0.6666666666666666,0.3333333333333333
285,106,0.004404273264904468,8,0.8054929648945376,0.8896040651435216,0.1509816171769239,3.4894256574944333,0.045625544769032966,,43,62,800,False,10000,False,best_final_xgb_model,0.6877249100359856,0.6719906505648617,0.6688311688311688,0.33116883116883117
286,425,0.0325607236194673,3,0.9074558761118889,0.9938129033246829,0.10615360529871909,0.0008752125744818337,27.798614047066994,,43,62,800,False,10000,False,best_final_xgb_model,0.6740790863141922,0.6704324113751461,0.6717171717171717,0.3282828282828283
287,275,0.0050577104413148995,5,0.9176670453291632,0.8377439170687335,0.029779586986043768,0.0012604773714469737,6.738968903720393,,43,62,800,False,10000,False,best_final_xgb_model,0.670275479551769,0.6618620958317102,0.6608946608946609,0.33910533910533913
288,308,0.0679552927877714,9,0.9171294332532702,0.8604421113504579,0.05234878249891069,0.0011636212712253598,44.078314018685134,,43,62,800,False,10000,False,best_final_xgb_model,0.8314827914987851,0.6696532917802883,0.6688311688311688,0.33116883116883117
289,362,0.006053363593720897,9,0.9763103757580935,0.8813827491454073,0.011131819957084744,7.247164251897347,31.417994288343444,,43,62,800,False,10000,False,best_final_xgb_model,0.699176739560586,0.6653681340085703,0.6616161616161617,0.3383838383838384
290,174,0.0013895117235154897,4,0.8180555120685061,0.8166521170649472,0.33209585508463857,0.014307444576240084,0.11171340292087532,,43,62,800,False,10000,False,best_final_xgb_model,0.6625554906242631,0.656213478768991,0.6601731601731602,0.3398268398268398
291,113,0.014336284895387533,7,0.9490172837691735,0.9224481855057544,0.016834031618728245,0.0016049680383111752,14.243208883427586,,43,62,800,False,10000,False,best_final_xgb_model,0.6818298321696962,0.6655629139072847,0.6695526695526696,0.33044733044733043
292,439,0.03445071068165416,9,0.9432463778920287,0.9596544459074606,0.1359779310946939,0.06808481866996852,0.13424956413552527,,43,62,800,False,10000,False,best_final_xgb_model,0.893509262961482,0.6499805220101286,0.6666666666666666,0.3333333333333333
293,128,0.007231109746657623,4,0.9038165346388217,0.8662779911123536,0.029732179697668313,0.5465095840979415,14.57549024722769,,43,62,800,False,10000,False,best_final_xgb_model,0.6657542111360584,0.6667315932995714,0.6536796536796536,0.3463203463203463
294,332,0.0037169617511759847,9,0.8180686149171275,0.9637608114963842,0.610145159391237,0.001822214931181084,1.9302569181476834,,43,62,800,False,10000,False,best_final_xgb_model,0.7121459108664226,0.6774444877288663,0.6666666666666666,0.3333333333333333
295,208,0.0034844443241140236,9,0.8725890565898493,0.9645338501836779,0.023418475850457223,0.0003615181647448656,0.015468768424942164,,43,62,800,False,10000,False,best_final_xgb_model,0.7094598058212612,0.6682898324892871,0.6608946608946609,0.33910533910533913
296,236,0.003132037620792703,5,0.9312884137537208,0.9887748861120526,0.3455634304094044,0.001117057095324262,4.735543751888467,,43,62,800,False,10000,False,best_final_xgb_model,0.6671690298239679,0.6530970003895598,0.6565656565656566,0.3434343434343434
297,413,0.0010304466046615654,6,0.9140101216221688,0.8678430493930567,0.02191769215732971,0.0002634888990678238,26.15435641974753,,43,62,800,False,10000,False,best_final_xgb_model,0.6711469258450466,0.6692637319828594,0.6587301587301587,0.3412698412698413
298,444,0.04249900134635836,6,0.8894284301003018,0.9350137048370271,0.02161220964437847,0.0007474923471320329,0.34852877411280003,,43,62,800,False,10000,False,best_final_xgb_model,0.7362900993448774,0.6589403973509934,0.658008658008658,0.341991341991342
299,80,0.03195270985014817,3,0.8414166783986627,0.8494986626053397,0.06247359456721774,0.13794097446934428,35.72294712190714,,43,62,800,False,10000,False,best_final_xgb_model,0.6666769189759993,0.6673159329957148,0.6587301587301587,0.3412698412698413
300,322,0.02705800843658781,5,0.9727068998562983,0.8500170243782232,0.3157982018560903,0.0005573444227483394,5.2472581562497265,,43,62,800,False,10000,False,best_final_xgb_model,0.6849772911348281,0.6694585118815738,0.6652236652236653,0.3347763347763348
301,441,0.012176994116920466,8,0.88356998485847,0.9518257067838294,0.011807802936855112,0.03283782838044662,15.868055408518405,,43,62,800,False,10000,False,best_final_xgb_model,0.7125662555490624,0.6756914686404363,0.6681096681096681,0.3318903318903319
302,135,0.01040287950508444,6,0.9988441974331833,0.9984501302065546,0.010561696995405693,0.09297851537675036,1.0133558222162353,,43,62,800,False,10000,False,best_final_xgb_model,0.6748377572048104,0.6651733541098559,0.6637806637806638,0.3362193362193362
303,136,0.0030361430314816006,8,0.9426447493295073,0.8372403287937025,0.06125238240996576,0.0003566246874235188,0.07131549504193484,,43,62,800,False,10000,False,best_final_xgb_model,0.6886988794225899,0.6710167510712894,0.6608946608946609,0.33910533910533913
304,108,0.09967840001987105,3,0.9554064590024,0.8930310546306814,0.02485325109132357,0.00014151181251725048,0.03546150162764278,,43,62,800,False,10000,False,best_final_xgb_model,0.6737510124155466,0.6655629139072847,0.6673881673881674,0.33261183261183264
305,96,0.0020001091464016594,8,0.8169440709560727,0.9076250394609096,0.054946518416078616,0.00010068546789406704,1.0786490406090048,,43,62,800,False,10000,False,best_final_xgb_model,0.6858589897374383,0.6719906505648617,0.6623376623376623,0.33766233766233766
306,126,0.07608029981466827,6,0.9696191741620618,0.8863253278810023,0.08296187066230187,0.006887962244383504,4.975430714621765,,43,62,800,False,10000,False,best_final_xgb_model,0.699463804221901,0.6719906505648617,0.6688311688311688,0.33116883116883117
307,373,0.0021141584908118145,9,0.8764313093695223,0.8586366118465247,0.013249814732592374,0.00018115099111667664,0.012949971020395227,,43,62,800,False,10000,False,best_final_xgb_model,0.7109668952931648,0.6581612777561355,0.6587301587301587,0.3412698412698413
308,265,0.009356052518596917,9,0.8574922889144381,0.8687209926965765,0.10205813834618273,4.618727286923304,26.954527570049677,,43,62,800,False,10000,False,best_final_xgb_model,0.7034929617896432,0.6682898324892871,0.6623376623376623,0.33766233766233766
309,321,0.01609876885016621,6,0.93203701094475,0.8522010859939017,0.21246153480106011,0.026116785843989652,0.02569235898835931,,43,62,800,False,10000,False,best_final_xgb_model,0.6880324793159659,0.6671211530970004,0.6702741702741702,0.3297258297258297
310,74,0.009548051558941532,8,0.9615641956639878,0.8217938790211539,0.06399640735856399,7.005995944658736,0.9825643158977768,,43,62,800,False,10000,False,best_final_xgb_model,0.6867201837213832,0.654460459680561,0.6623376623376623,0.33766233766233766
311,272,0.0016329065715963962,9,0.8910079015749508,0.8317162328554812,0.013323458971221816,0.0004183395546751664,0.10415029896808374,,43,62,800,False,10000,False,best_final_xgb_model,0.7060867960508105,0.6700428515777171,0.658008658008658,0.341991341991342
312,341,0.0020363112491351,5,0.8749797901680303,0.867686697157702,0.2071878140224867,0.0005539718113278555,0.05040197070652088,,43,62,800,False,10000,False,best_final_xgb_model,0.667671392981269,0.6634203350214258,0.6551226551226551,0.3448773448773449
313,302,0.007412152414771539,3,0.9381846711739729,0.8992444873928835,0.06218996170697233,5.742957330418614,1.0226071535659205,,43,62,800,False,10000,False,best_final_xgb_model,0.6651185679574324,0.6766653681340086,0.6608946608946609,0.33910533910533913
314,202,0.004790849084904275,3,0.8978459335299155,0.812506324908506,0.10316269076595871,0.30391841562845295,1.356608461557047,,43,62,800,False,10000,False,best_final_xgb_model,0.6618070720429777,0.6729645500584339,0.6565656565656566,0.3434343434343434
315,303,0.0037218354486876636,6,0.9079324761038552,0.8343821968133278,0.2346189610746341,0.9135978775948874,0.015506561455326525,,43,62,800,False,10000,False,best_final_xgb_model,0.6736689939408852,0.664394234514998,0.6616161616161617,0.3383838383838384
316,405,0.003795429971901479,9,0.9684689263327476,0.987097862770044,0.035250056647824116,1.9426767317006683,11.085259291075577,,43,62,800,False,10000,False,best_final_xgb_model,0.70692748541609,0.6618620958317102,0.6666666666666666,0.3333333333333333
317,205,0.04719187176838051,6,0.979901203207615,0.9268519854258204,0.30372072053747423,0.0001861466275526001,10.28637658004483,,43,62,800,False,10000,False,best_final_xgb_model,0.697843939347338,0.6712115309700039,0.6645021645021645,0.3354978354978355
318,101,0.0917057132454608,4,0.810121100849513,0.9566803295970029,0.08497134323713412,0.05088227279843141,0.021782208873350067,,43,62,800,False,10000,False,best_final_xgb_model,0.6786516162765663,0.6628359953252825,0.670995670995671,0.329004329004329
319,175,0.015766137002646858,7,0.9428722024981258,0.9575312227549398,0.7653028590894638,0.07348925142953554,11.338271988874212,,43,62,800,False,10000,False,best_final_xgb_model,0.6862280728734147,0.6601090767432801,0.6652236652236653,0.3347763347763348
320,343,0.025526278609469148,8,0.882012328066119,0.8868571772550746,0.11128477517514651,0.0001271184667753416,0.1361965085068709,,43,62,800,False,10000,False,best_final_xgb_model,0.7653553963030173,0.6673159329957148,0.665945165945166,0.33405483405483405
321,62,0.08826439371147742,8,0.938987909458009,0.8988357885179679,0.19436549475142015,0.0044694125864925115,3.161806042443062,,43,62,800,False,10000,False,best_final_xgb_model,0.7232081526363814,0.6714063108687184,0.6666666666666666,0.3333333333333333
322,228,0.060451907750476014,7,0.9675818526354159,0.8550414950415184,0.012241499905268039,0.0001941763974681304,1.7086634029384384,,43,62,800,False,10000,False,best_final_xgb_model,0.7485211043787613,0.6667315932995714,0.6695526695526696,0.33044733044733043
323,438,0.015151808997702038,8,0.8671996112671598,0.8358656670846181,0.05974541472205346,0.009331538238798304,3.5158936862574963,,43,62,800,False,10000,False,best_final_xgb_model,0.7344754405929935,0.660498636540709,0.6702741702741702,0.3297258297258297
324,410,0.002830507297096584,3,0.8010034267816156,0.9853195775980204,0.022429740640604236,0.0066395693276558405,0.11853622461419035,,43,62,800,False,10000,False,best_final_xgb_model,0.6618070720429777,0.6747175691468641,0.6601731601731602,0.3398268398268398
325,335,0.016032722403846043,5,0.8056236026842654,0.928434233155388,0.13496510188012897,0.6066123247022073,2.6406523648467837,,43,62,800,False,10000,False,best_final_xgb_model,0.6788874193912179,0.6747175691468641,0.665945165945166,0.33405483405483405
326,375,0.0033008573426138946,9,0.821623373103921,0.8534855427643105,0.06899943720824288,0.013419788231505882,0.29184662014359697,,43,62,800,False,10000,False,best_final_xgb_model,0.7143501573729483,0.6700428515777171,0.6652236652236653,0.3347763347763348
